Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Parental_Involvement_label,Access_to_Resources_label,Motivation_Level_label,Family_Income_label,Teacher_Quality_label,Distance_from_Home_label,Parental_Education_Level_label,Peer_Influence_label,Extracurricular_Activities_label,Internet_Access_label,Learning_Disabilities_label,School_Type_label,Gender_label,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,Learning_Disabilities_No,Learning_Disabilities_Yes,School_Type_Private,School_Type_Public,Gender_Female,Gender_Male
24,96,2,2,10,70,2,0,3,2.0,1,4,1.0,1.0,C,Medium,Medium,Medium,High,Medium,Near,High School,Negative,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
22,73,1,3,4,92,2,0,1,2.0,3,4,3.0,2.0,D,Low,High,Medium,Low,Medium,Moderate,Postgraduate,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
15,61,3,1,9,82,2,2,2,3.0,3,2,3.0,1.0,D,High,Low,Medium,Medium,High,Near,Postgraduate,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
15,75,3,2,5,94,1,1,1,2.0,1,3,1.0,2.0,D,High,Medium,Low,Low,Medium,Moderate,High School,Negative,No,No,Yes,Public,Female,True,False,True,False,False,True,False,True,True,False
23,96,2,2,7,81,2,1,1,2.0,3,2,3.0,2.0,C,Medium,Medium,Medium,Low,Medium,Moderate,Postgraduate,Positive,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
16,71,2,3,6,52,1,0,3,3.0,2,1,1.0,3.0,D,Medium,High,Low,High,High,Far,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
23,72,1,2,7,84,3,0,2,2.0,3,4,1.0,1.0,D,Low,Medium,High,Medium,Medium,Near,High School,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
7,84,2,3,7,100,1,3,1,2.0,1,4,1.0,2.0,D,Medium,High,Low,Low,Medium,Moderate,High School,Negative,Yes,Yes,Yes,Private,Male,False,True,False,True,False,True,True,False,False,True
16,78,1,3,9,90,2,3,1,2.0,1,3,3.0,2.0,D,Low,High,Medium,Low,Medium,Moderate,Postgraduate,Negative,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
20,89,3,2,9,82,2,2,3,3.0,2,3,2.0,1.0,C,High,Medium,Medium,High,High,Near,College,Neutral,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
15,96,3,3,8,73,2,3,2,2.0,1,3,2.0,1.0,C,High,High,Medium,Medium,Medium,Near,College,Negative,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
14,87,2,3,7,61,2,0,1,2.0,2,3,1.0,3.0,D,Medium,High,Medium,Low,Medium,Far,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
16,68,2,2,7,85,2,1,2,2.0,3,2,2.0,1.0,D,Medium,Medium,Medium,Medium,Medium,Near,College,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
22,97,2,3,8,59,2,1,1,2.0,1,3,1.0,1.0,C,Medium,High,Medium,Low,Medium,Near,High School,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
19,71,2,3,9,94,3,1,3,2.0,3,4,1.0,1.0,D,Medium,High,High,High,Medium,Near,High School,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
7,66,3,1,8,68,3,0,1,2.0,1,2,2.0,2.0,F,High,Low,High,Low,Medium,Moderate,College,Negative,Yes,Yes,Yes,Public,Male,False,True,False,True,False,True,False,True,False,True
16,83,1,1,6,61,2,0,2,3.0,2,4,2.0,1.0,D,Low,Low,Medium,Medium,High,Near,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
23,65,3,2,9,74,2,2,2,3.0,2,3,2.0,2.0,D,High,Medium,Medium,Medium,High,Moderate,College,Neutral,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
4,66,1,3,8,84,1,2,1,3.0,2,3,3.0,1.0,D,Low,High,Low,Low,High,Near,Postgraduate,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
17,72,3,3,6,65,1,3,1,3.0,3,2,3.0,3.0,D,High,High,Low,Low,High,Far,Postgraduate,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
28,84,2,2,7,81,2,1,2,3.0,1,3,2.0,1.0,C,Medium,Medium,Medium,Medium,High,Near,College,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
18,93,1,2,7,69,2,0,1,2.0,2,2,2.0,1.0,D,Low,Medium,Medium,Low,Medium,Near,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
22,90,2,2,7,66,1,0,1,2.0,3,1,3.0,1.0,D,Medium,Medium,Low,Low,Medium,Near,Postgraduate,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
21,70,3,2,5,93,3,1,1,2.0,2,3,2.0,1.0,D,High,Medium,High,Low,Medium,Near,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
7,70,2,2,6,51,2,0,3,2.0,2,1,1.0,2.0,F,Medium,Medium,Medium,High,Medium,Moderate,High School,Neutral,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
25,99,3,3,7,86,1,3,2,2.0,3,3,2.0,1.0,C,High,High,Low,Medium,Medium,Near,College,Positive,No,No,No,Public,Female,True,False,True,False,True,False,False,True,True,False
21,60,2,2,6,71,1,0,2,1.0,1,4,1.0,3.0,F,Medium,Medium,Low,Medium,Low,Far,High School,Negative,Yes,Yes,Yes,Public,Male,False,True,False,True,False,True,False,True,False,True
23,95,3,2,6,86,1,0,2,3.0,2,3,1.0,2.0,C,High,Medium,Low,Medium,High,Moderate,High School,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
7,98,2,2,7,54,3,0,2,3.0,2,2,1.0,1.0,D,Medium,Medium,High,Medium,High,Near,High School,Neutral,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
30,74,2,1,10,99,2,1,3,2.0,3,2,1.0,2.0,D,Medium,Low,Medium,High,Medium,Moderate,High School,Positive,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
22,88,2,2,9,58,1,3,1,2.0,1,2,2.0,2.0,D,Medium,Medium,Low,Low,Medium,Moderate,College,Negative,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
17,73,2,2,6,97,3,1,2,3.0,3,3,1.0,1.0,D,Medium,Medium,High,Medium,High,Near,High School,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
17,82,3,2,7,65,2,1,2,2.0,3,5,1.0,1.0,D,High,Medium,Medium,Medium,Medium,Near,High School,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
11,62,3,2,7,76,3,3,3,2.0,2,3,1.0,2.0,B,High,Medium,High,High,Medium,Moderate,High School,Neutral,Yes,Yes,Yes,Private,Male,False,True,False,True,False,True,True,False,False,True
25,60,2,3,8,67,2,1,2,3.0,2,2,2.0,1.0,D,Medium,High,Medium,Medium,High,Near,College,Neutral,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
18,78,3,1,7,85,3,3,1,1.0,1,2,2.0,1.0,D,High,Low,High,Low,Low,Near,College,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
13,65,2,3,7,75,1,2,2,3.0,2,4,1.0,2.0,D,Medium,High,Low,Medium,High,Moderate,High School,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
17,87,2,3,7,79,2,3,1,2.0,2,4,1.0,1.0,D,Medium,High,Medium,Low,Medium,Near,High School,Neutral,Yes,Yes,Yes,Public,Female,False,True,False,True,False,True,False,True,True,False
28,69,3,1,6,61,1,2,2,3.0,3,1,1.0,1.0,D,High,Low,Low,Medium,High,Near,High School,Positive,No,Yes,Yes,Public,Male,True,False,False,True,False,True,False,True,False,True
17,77,3,2,7,96,2,1,1,1.0,3,3,2.0,1.0,D,High,Medium,Medium,Low,Low,Near,College,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
22,68,3,3,8,56,2,3,2,2.0,3,1,3.0,1.0,D,High,High,Medium,Medium,Medium,Near,Postgraduate,Positive,Yes,No,No,Private,Male,False,True,True,False,True,False,True,False,False,True
16,82,2,2,7,85,2,1,3,2.0,2,4,1.0,1.0,D,Medium,Medium,Medium,High,Medium,Near,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
25,65,2,1,7,94,1,1,1,3.0,3,3,1.0,3.0,D,Medium,Low,Low,Low,High,Far,High School,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
31,62,2,2,7,51,2,2,2,2.0,2,1,2.0,3.0,D,Medium,Medium,Medium,Medium,Medium,Far,College,Neutral,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
19,98,1,3,7,67,3,1,2,2.0,1,4,1.0,2.0,C,Low,High,High,Medium,Medium,Moderate,High School,Negative,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
24,66,2,3,8,89,2,0,2,3.0,3,2,2.0,1.0,D,Medium,High,Medium,Medium,High,Near,College,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
21,88,3,1,7,86,2,1,1,2.0,3,2,1.0,2.0,D,High,Low,Medium,Low,Medium,Moderate,High School,Positive,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
28,63,2,2,7,91,2,1,1,2.0,3,1,1.0,3.0,D,Medium,Medium,Medium,Low,Medium,Far,High School,Positive,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
16,64,3,2,8,70,1,3,3,3.0,1,3,1.0,3.0,D,High,Medium,Low,High,High,Far,High School,Negative,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
24,80,2,3,7,100,2,1,3,3.0,2,3,3.0,2.0,C,Medium,High,Medium,High,High,Moderate,Postgraduate,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
19,79,3,2,7,68,2,2,3,3.0,1,1,2.0,1.0,D,High,Medium,Medium,High,High,Near,College,Negative,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
21,98,3,2,7,68,3,0,2,2.0,3,3,2.0,1.0,C,High,Medium,High,Medium,Medium,Near,College,Positive,Yes,Yes,Yes,Public,Female,False,True,False,True,False,True,False,True,True,False
22,91,2,3,5,61,2,3,1,3.0,2,2,3.0,3.0,C,Medium,High,Medium,Low,High,Far,Postgraduate,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
19,84,3,2,7,67,1,0,2,1.0,3,3,3.0,1.0,D,High,Medium,Low,Medium,Low,Near,Postgraduate,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
21,78,2,3,10,60,2,3,3,2.0,1,5,1.0,2.0,D,Medium,High,Medium,High,Medium,Moderate,High School,Negative,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
29,74,2,2,6,56,1,2,1,3.0,2,3,3.0,1.0,D,Medium,Medium,Low,Low,High,Near,Postgraduate,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
26,98,1,3,6,68,2,1,1,2.0,2,1,3.0,2.0,C,Low,High,Medium,Low,Medium,Moderate,Postgraduate,Neutral,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
17,83,3,2,6,75,2,2,2,2.0,3,3,1.0,1.0,D,High,Medium,Medium,Medium,Medium,Near,High School,Positive,No,Yes,Yes,Public,Male,True,False,False,True,False,True,False,True,False,True
15,69,1,2,9,52,2,0,3,2.0,2,3,2.0,1.0,D,Low,Medium,Medium,High,Medium,Near,College,Neutral,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
26,62,3,1,7,72,1,1,2,2.0,2,3,2.0,2.0,D,High,Low,Low,Medium,Medium,Moderate,College,Neutral,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
25,98,1,2,7,98,2,1,2,2.0,1,4,3.0,1.0,C,Low,Medium,Medium,Medium,Medium,Near,Postgraduate,Negative,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
29,73,3,2,7,68,1,1,1,3.0,3,4,1.0,2.0,D,High,Medium,Low,Low,High,Moderate,High School,Positive,No,Yes,Yes,Private,Male,True,False,False,True,False,True,True,False,False,True
16,78,3,1,8,57,3,1,2,2.0,1,3,2.0,1.0,D,High,Low,High,Medium,Medium,Near,College,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
19,65,2,1,5,65,3,1,3,2.0,3,6,2.0,2.0,D,Medium,Low,High,High,Medium,Moderate,College,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
10,93,1,2,7,90,2,0,1,2.0,3,2,1.0,1.0,D,Low,Medium,Medium,Low,Medium,Near,High School,Positive,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
18,61,2,2,6,66,2,1,2,3.0,3,2,1.0,2.0,D,Medium,Medium,Medium,Medium,High,Moderate,High School,Positive,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
26,93,1,2,4,69,2,2,1,2.0,2,3,1.0,1.0,C,Low,Medium,Medium,Low,Medium,Near,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
17,66,2,2,9,89,2,1,2,3.0,3,4,1.0,2.0,D,Medium,Medium,Medium,Medium,High,Moderate,High School,Positive,Yes,No,No,Public,Female,False,True,True,False,True,False,False,True,True,False
24,95,2,1,4,63,1,3,1,2.0,3,3,1.0,1.0,C,Medium,Low,Low,Low,Medium,Near,High School,Positive,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
19,89,2,1,10,74,2,1,1,2.0,3,2,1.0,2.0,D,Medium,Low,Medium,Low,Medium,Moderate,High School,Positive,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
22,67,1,3,8,53,2,0,2,3.0,1,3,1.0,3.0,D,Low,High,Medium,Medium,High,Far,High School,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
21,73,1,2,9,60,3,2,2,2.0,3,3,2.0,1.0,D,Low,Medium,High,Medium,Medium,Near,College,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
19,94,2,3,6,91,2,1,1,2.0,1,3,1.0,2.0,C,Medium,High,Medium,Low,Medium,Moderate,High School,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
10,76,2,1,4,68,2,1,3,1.0,2,6,2.0,1.0,D,Medium,Low,Medium,High,Low,Near,College,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
25,67,3,2,6,65,2,1,1,2.0,1,3,1.0,1.0,D,High,Medium,Medium,Low,Medium,Near,High School,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
29,95,3,2,9,70,2,1,1,2.0,3,2,3.0,1.0,C,High,Medium,Medium,Low,Medium,Near,Postgraduate,Positive,No,No,No,Private,Female,True,False,True,False,True,False,True,False,True,False
14,75,2,2,5,95,2,0,2,2.0,3,3,2.0,2.0,B,Medium,Medium,Medium,Medium,Medium,Moderate,College,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
30,98,1,2,7,51,3,0,1,2.0,3,2,1.0,1.0,C,Low,Medium,High,Low,Medium,Near,High School,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
26,98,2,2,4,81,1,1,1,2.0,3,4,3.0,1.0,C,Medium,Medium,Low,Low,Medium,Near,Postgraduate,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
19,66,2,3,7,94,1,1,3,2.0,3,4,1.0,2.0,D,Medium,High,Low,High,Medium,Moderate,High School,Positive,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
27,67,3,2,10,71,2,1,1,3.0,2,3,1.0,1.0,D,High,Medium,Medium,Low,High,Near,High School,Neutral,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
13,95,2,2,4,83,1,1,1,3.0,2,4,2.0,2.0,D,Medium,Medium,Low,Low,High,Moderate,College,Neutral,Yes,No,No,Public,Male,False,True,True,False,True,False,False,True,False,True
16,60,2,3,8,67,1,0,1,2.0,2,3,1.0,1.0,D,Medium,High,Low,Low,Medium,Near,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
17,71,2,1,8,57,2,3,2,3.0,3,4,1.0,1.0,D,Medium,Low,Medium,Medium,High,Near,High School,Positive,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
14,84,1,3,6,61,1,1,3,2.0,3,2,2.0,3.0,D,Low,High,Low,High,Medium,Far,College,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
27,92,1,2,9,53,1,2,1,2.0,1,2,2.0,3.0,D,Low,Medium,Low,Low,Medium,Far,College,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
18,65,2,1,6,88,2,1,2,2.0,3,1,2.0,1.0,D,Medium,Low,Medium,Medium,Medium,Near,College,Positive,No,Yes,Yes,Private,Male,True,False,False,True,False,True,True,False,False,True
17,97,3,1,8,89,2,1,1,2.0,2,4,2.0,1.0,C,High,Low,Medium,Low,Medium,Near,College,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
9,90,3,2,9,65,1,3,2,2.0,3,3,1.0,1.0,D,High,Medium,Low,Medium,Medium,Near,High School,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
22,84,2,2,8,90,2,2,2,2.0,3,2,2.0,1.0,C,Medium,Medium,Medium,Medium,Medium,Near,College,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
9,91,2,2,8,65,3,0,2,2.0,3,4,1.0,2.0,D,Medium,Medium,High,Medium,Medium,Moderate,High School,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
20,77,1,2,8,56,2,1,2,3.0,3,4,2.0,2.0,D,Low,Medium,Medium,Medium,High,Moderate,College,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
12,90,2,3,9,77,2,3,2,2.0,3,3,3.0,1.0,C,Medium,High,Medium,Medium,Medium,Near,Postgraduate,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
32,75,3,2,7,97,3,1,2,2.0,2,3,2.0,2.0,C,High,Medium,High,Medium,Medium,Moderate,College,Neutral,Yes,Yes,No,Private,Male,False,True,False,True,True,False,True,False,False,True
25,70,2,2,6,71,1,0,1,2.0,2,2,2.0,1.0,D,Medium,Medium,Low,Low,Medium,Near,College,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
21,89,3,3,7,76,2,1,2,2.0,3,2,1.0,1.0,C,High,High,Medium,Medium,Medium,Near,High School,Positive,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
28,77,3,3,6,73,1,3,2,3.0,1,3,2.0,1.0,C,High,High,Low,Medium,High,Near,College,Negative,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
15,99,2,3,6,73,3,1,3,3.0,1,5,3.0,1.0,C,Medium,High,High,High,High,Near,Postgraduate,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
23,74,1,1,9,61,1,0,2,1.0,3,4,3.0,1.0,D,Low,Low,Low,Medium,Low,Near,Postgraduate,Positive,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
21,97,2,2,8,71,3,2,3,3.0,2,1,2.0,2.0,C,Medium,Medium,High,High,High,Moderate,College,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
22,97,1,2,8,75,2,1,2,2.0,3,4,3.0,1.0,C,Low,Medium,Medium,Medium,Medium,Near,Postgraduate,Positive,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
28,70,2,2,9,87,1,0,1,2.0,2,3,1.0,2.0,D,Medium,Medium,Low,Low,Medium,Moderate,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
24,92,3,1,8,57,2,3,2,2.0,3,3,2.0,1.0,C,High,Low,Medium,Medium,Medium,Near,College,Positive,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
22,77,2,2,10,79,3,2,2,1.0,2,2,1.0,1.0,D,Medium,Medium,High,Medium,Low,Near,High School,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
10,97,3,3,4,83,1,1,1,3.0,2,2,3.0,1.0,D,High,High,Low,Low,High,Near,Postgraduate,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
14,78,3,2,6,69,3,0,2,2.0,3,5,2.0,2.0,D,High,Medium,High,Medium,Medium,Moderate,College,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
19,90,3,2,6,77,2,0,3,2.0,2,4,3.0,1.0,C,High,Medium,Medium,High,Medium,Near,Postgraduate,Neutral,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
13,69,3,3,7,73,1,1,2,1.0,3,2,1.0,3.0,D,High,High,Low,Medium,Low,Far,High School,Positive,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
34,68,2,2,7,67,3,0,2,2.0,2,2,1.0,2.0,D,Medium,Medium,High,Medium,Medium,Moderate,High School,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
29,77,2,1,10,91,3,2,1,2.0,1,4,3.0,1.0,C,Medium,Low,High,Low,Medium,Near,Postgraduate,Negative,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
24,90,3,3,8,99,3,0,1,2.0,2,3,2.0,2.0,C,High,High,High,Low,Medium,Moderate,College,Neutral,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
20,84,3,3,6,61,2,3,2,2.0,2,2,1.0,1.0,D,High,High,Medium,Medium,Medium,Near,High School,Neutral,No,Yes,No,Private,Male,True,False,False,True,True,False,True,False,False,True
19,88,2,3,8,94,3,1,2,2.0,2,3,1.0,2.0,C,Medium,High,High,Medium,Medium,Moderate,High School,Neutral,No,Yes,No,Public,Male,True,False,False,True,True,False,False,True,False,True
14,71,3,3,4,77,2,0,2,2.0,1,3,1.0,1.0,D,High,High,Medium,Medium,Medium,Near,High School,Negative,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
20,79,2,2,7,72,1,1,2,2.0,1,3,1.0,1.0,D,Medium,Medium,Low,Medium,Medium,Near,High School,Negative,Yes,No,No,Public,Male,False,True,True,False,True,False,False,True,False,True
22,62,2,3,7,95,2,2,2,2.0,1,2,1.0,1.0,D,Medium,High,Medium,Medium,Medium,Near,High School,Negative,Yes,Yes,No,Public,Male,False,True,False,True,True,False,False,True,False,True
13,93,1,2,6,96,3,2,3,2.0,1,3,1.0,1.0,D,Low,Medium,High,High,Medium,Near,High School,Negative,No,Yes,No,Private,Female,True,False,False,True,True,False,True,False,True,False
22,100,2,2,7,64,2,2,1,2.0,3,3,2.0,1.0,C,Medium,Medium,Medium,Low,Medium,Near,College,Positive,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
19,76,2,1,6,68,2,2,3,2.0,3,3,1.0,2.0,D,Medium,Low,Medium,High,Medium,Moderate,High School,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
9,60,2,1,6,93,2,3,1,3.0,2,2,1.0,2.0,D,Medium,Low,Medium,Low,High,Moderate,High School,Neutral,Yes,Yes,No,Private,Female,False,True,False,True,True,False,True,False,True,False
15,67,2,2,8,75,2,0,3,3.0,1,4,3.0,1.0,D,Medium,Medium,Medium,High,High,Near,Postgraduate,Negative,No,Yes,No,Public,Female,True,False,False,True,True,False,False,True,True,False
18,86,1,1,9,64,1,3,1,3.0,3,3,1.0,1.0,D,Low,Low,Low,Low,High,Near,High School,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
31,84,1,2,8,98,1,1,2,2.0,3,4,3.0,1.0,C,Low,Medium,Low,Medium,Medium,Near,Postgraduate,Positive,Yes,Yes,No,Public,Female,False,True,False,True,True,False,False,True,True,False
12,70,2,2,6,81,1,1,1,2.0,1,2,1.0,3.0,F,Medium,Medium,Low,Low,Medium,Far,High School,Negative,Yes,Yes,Yes,Public,Male,False,True,False,True,False,True,False,True,False,True
